6.615324675516758290e-01,9.608077458420507533e-01,9.590636266776059182e-01,9.591469707028646985e-01,9.215747871528623403e-01,9.312266886664678500e-01,9.444778220199001595e-01,9.455140300274935683e-01,9.502392374561784427e-01,9.508608068892759890e-01,9.489569834705986473e-01,9.817504537436029244e-01,9.866979011373931963e-01,9.922174005711797973e-01,9.981419609171638951e-01,9.964505790058216794e-01,9.986110285056237768e-01,9.975858808696477231e-01,9.991265023588951077e-01,9.985082719919494698e-01,9.985731388378065176e-01,9.979443144738641136e-01,9.981074542078420819e-01,9.972842470256511049e-01,9.964504875691295727e-01,9.967356707083390166e-01,9.946715877752135837e-01,9.953642154033961464e-01,9.958032058421933952e-01,9.975414774550258601e-01,9.968887290952058722e-01,9.971299910210242867e-01,9.994213322773879415e-01,9.994359609917569109e-01,9.994140560204558543e-01,9.992536896567073557e-01,9.992007604511707886e-01,9.985274585770663736e-01,9.980751696522210947e-01,9.977018682080074363e-01,9.956435277151860497e-01,9.957525037478816010e-01,9.991440514485321334e-01,9.993493171725267299e-01,9.992348080909102537e-01,9.993195644746785122e-01,9.995952332804759477e-01,9.998166105994450437e-01,9.998253456354712077e-01,9.999999999240419823e-01
8.459910606585917536e-01,3.722822713365890879e-01,2.633871594017800910e-01,2.972797279315220753e-01,2.728982743121262100e-01,2.248054140987948146e-01,1.827271542473604404e-01,1.895047230643148173e-01,1.787267819054773332e-01,1.806137732653735894e-01,1.704543713254840498e-01,1.445712510473615986e-01,1.240601024302467464e-01,1.363729185523650800e-01,1.177317939653467344e-01,1.075711008968285171e-01,1.007411947952357861e-01,9.975735718886688530e-02,9.258507929429532490e-02,8.435130426654954827e-02,8.098034391028838264e-02,7.827999569055146822e-02,7.531853877128520669e-02,8.320874375028521064e-02,7.981220553406752349e-02,7.486044258768162485e-02,7.019548905020930873e-02,7.594595493139778830e-02,7.203342982812541151e-02,6.268695302169799421e-02,5.807560654872377659e-02,5.481637268066716362e-02,4.878185166549767193e-02,4.408824235368258987e-02,4.146090254400543879e-02,4.154735822447685328e-02,3.895857012616468079e-02,3.563484864414090403e-02,3.235437891092593499e-02,3.125333322206033659e-02,3.166541962072152994e-02,3.223029853108891341e-02,3.014226297367184060e-02,2.492495287902888115e-02,2.291695966112873920e-02,1.943974397580691335e-02,1.880802924975864474e-02,1.197230761738841617e-02,1.098426613389067059e-02,1.036244216446720404e-05
3.597419663507916976e-01,3.882318754430852392e-01,6.724929669883943362e-01,6.934052115846749409e-01,6.840761444492354793e-01,6.308594584906923597e-01,6.389306066160028719e-01,7.687398988622761165e-01,8.129581746094356465e-01,7.809815520129671507e-01,8.122208873508157678e-01,8.397290175869738249e-01,8.351879114669722437e-01,8.405271411541714865e-01,8.134926711096494012e-01,8.301252572345463321e-01,8.808955051741220732e-01,8.954256025196321023e-01,9.305108995476367717e-01,9.419393766361879861e-01,9.569465238596065459e-01,9.636130948222306758e-01,9.689230268664947854e-01,9.736792166166200468e-01,9.727456336090581912e-01,9.769155476440247732e-01,9.797621720631358722e-01,9.807864271507841236e-01,9.819978132073523547e-01,9.777365096996558647e-01,9.767972264078321754e-01,9.846259959974276166e-01,9.875590863493093341e-01,9.904827270285659901e-01,9.905680424832334907e-01,9.905794170695197964e-01,9.929193772055735501e-01,9.897015485869230522e-01,9.877912611094409323e-01,9.875015389054346837e-01,9.900624554639643193e-01,9.922622740385667051e-01,9.952693522378973645e-01,9.966475117772755077e-01,9.964995852837615908e-01,9.971419895623602203e-01,9.980958167807016945e-01,9.988712132945773980e-01,9.997790028859981915e-01,9.999999998488251496e-01
8.004046302571912186e-01,6.542270490192139132e-01,4.603563671855773753e-01,3.917567496160335727e-01,3.376643934872129438e-01,3.172745678144843762e-01,3.176271404871570114e-01,2.583961356064922166e-01,2.497084075175874385e-01,2.487008559541285801e-01,2.390811661325433213e-01,2.122964031794894457e-01,2.186655148058899989e-01,1.983374476692680577e-01,1.862085283827437654e-01,1.761390188573786486e-01,1.687694019959658509e-01,1.749232182921872658e-01,1.606985744532578586e-01,1.616035060756696728e-01,1.497332222118929745e-01,1.401665336340353063e-01,1.321273351791369399e-01,1.198624747603647817e-01,1.129692067279106371e-01,1.031510971474395716e-01,9.991655125582837860e-02,9.654278155578750742e-02,9.285276721105682751e-02,8.959414824562743351e-02,8.859094443561857379e-02,8.440418397415334895e-02,8.414925914229656745e-02,7.894841046574069265e-02,7.692973826057443454e-02,7.583063867578608563e-02,7.204802101483635812e-02,7.221420521954101390e-02,6.894734917722640521e-02,6.911033319508964878e-02,6.532986589226846830e-02,6.050913458875561285e-02,5.485996564955013949e-02,4.560468445421887729e-02,4.106916517600704003e-02,3.553141406817883485e-02,3.074001932440149562e-02,2.313370171200268208e-02,1.252423053707105507e-02,1.691682085936927241e-05
4.776174626025028180e-01,3.510174738121715210e-01,6.903074754831858284e-01,8.220968822539975740e-01,8.991589141249609618e-01,9.133269088917383982e-01,9.458673174123386485e-01,9.566972477172172029e-01,9.632643366555189157e-01,9.428341998854175010e-01,9.395072915248157130e-01,9.653020771108310472e-01,9.697467081693429414e-01,9.515448069545765497e-01,9.501170519221039390e-01,9.425035141864549493e-01,9.567071464956854454e-01,9.717780648146179256e-01,9.748581156997859765e-01,9.797077753923646437e-01,9.790827260955001776e-01,9.810245693298479397e-01,9.789149711987951141e-01,9.820993046354783429e-01,9.815521114976082373e-01,9.829011465602047748e-01,9.869641101788896309e-01,9.868810858751537740e-01,9.885004025794459359e-01,9.869638401726990029e-01,9.867992648927178534e-01,9.866162592032190481e-01,9.875992728616747041e-01,9.901994173703366764e-01,9.892217299620195137e-01,9.924395920733555254e-01,9.947119860637932964e-01,9.950987997932561058e-01,9.979529708900359841e-01,9.987333306744776706e-01,9.990241391972557450e-01,9.989203581170514878e-01,9.986110672844503711e-01,9.985270905231200533e-01,9.976578688547174112e-01,9.978012926275983130e-01,9.982720070970398929e-01,9.989842498353248557e-01,9.996046634565853850e-01,9.999999995105948170e-01
8.302442276566569523e-01,5.435896263825417130e-01,3.577451736161005869e-01,3.151238823628595975e-01,3.049664191973759375e-01,3.103435056696836059e-01,2.654451756993368994e-01,1.962915126196415061e-01,1.871114594387317809e-01,2.357352144347976408e-01,2.251040536355355948e-01,2.140947196462786306e-01,2.124406670839543709e-01,1.994653321269397872e-01,1.946927474898176580e-01,1.863260277480418281e-01,1.852984587118401971e-01,1.737360411814340977e-01,1.596295550516875772e-01,1.517753847473340134e-01,1.396636126117387910e-01,1.333486684873271544e-01,1.325597260031375069e-01,1.266656748775061569e-01,1.236669205608420391e-01,1.228712379190415177e-01,1.120641783729379587e-01,1.085744553353014119e-01,1.032219840197024924e-01,9.623745480173506728e-02,9.219988503956987047e-02,8.331556323082285609e-02,8.051755627802217874e-02,7.669598550701720030e-02,8.102643489053903969e-02,7.427240568055681891e-02,6.968476888543898018e-02,6.445960539832962244e-02,6.024058916244923872e-02,5.830399023676367809e-02,5.466958953301011281e-02,4.590066866126606138e-02,3.888385671496481094e-02,3.561074436868615078e-02,3.652523255795318835e-02,3.188065160464363668e-02,2.581319700149449850e-02,1.700567943485694830e-02,9.687483718349028036e-03,1.134828261874907750e-05
3.585731752420485696e-01,6.941336978792949086e-01,9.497969858834713897e-01,9.625546840781361579e-01,9.778873625115664936e-01,9.803045244763385346e-01,9.883777790410481767e-01,9.811015281550102829e-01,9.850081236807385343e-01,9.893845491705358652e-01,9.928702928803160299e-01,9.933985411233755558e-01,9.923168485829750862e-01,9.899612333814344911e-01,9.894312009007741882e-01,9.898118656411454275e-01,9.872459127603117057e-01,9.917986648195468158e-01,9.934717002050406087e-01,9.928727034145725661e-01,9.941434607868749884e-01,9.954485743419060340e-01,9.951711425087027552e-01,9.942608912247408171e-01,9.961739405169766082e-01,9.969670734132416445e-01,9.958630096375649110e-01,9.960757412922138787e-01,9.976893651112309636e-01,9.978287731370182323e-01,9.980764526847498708e-01,9.979380326313949112e-01,9.983182882619262566e-01,9.970945460686317929e-01,9.982204330344532917e-01,9.981429411444198152e-01,9.988725022640521090e-01,9.987414118301577437e-01,9.993019559949244401e-01,9.991323129186190366e-01,9.995482421217041225e-01,9.993133299543105474e-01,9.996403768722343930e-01,9.996213309486887688e-01,9.994081691417296964e-01,9.997401377817056733e-01,9.996520620672546542e-01,9.998631933555294227e-01,9.998265101894756590e-01,9.999999990663529514e-01
8.161318272673303564e-01,5.288670405957067722e-01,4.181132886688674333e-01,4.128094949590760954e-01,3.404051524206714308e-01,3.412298109578742467e-01,2.949255746909832943e-01,2.713285047834544939e-01,2.851210435100184903e-01,2.578028579506987383e-01,2.237002306504028426e-01,2.073505462537135746e-01,2.072625271274595726e-01,2.011304369465759245e-01,1.874651242170428944e-01,1.776363525958362111e-01,1.616591565020103760e-01,1.478590604435942868e-01,1.414338840917832296e-01,1.391893915852829289e-01,1.428600249319646742e-01,1.419841605824653241e-01,1.432759961589083475e-01,1.442087347569691314e-01,1.363659090365126336e-01,1.350664413488973647e-01,1.274686127066430308e-01,1.019870302672041262e-01,9.671079967212466155e-02,8.712127939847576219e-02,8.795175455673409637e-02,8.698859329199967738e-02,7.608573943659455163e-02,7.851643591366071206e-02,7.135001193795473262e-02,6.819990114702077777e-02,6.097022074435112793e-02,5.926540115410581372e-02,5.857813957127468857e-02,5.566543574413720247e-02,5.027937022254667931e-02,4.810219282473287422e-02,4.535814980241707067e-02,4.453563790149021873e-02,4.341427405108825438e-02,3.650609864687662243e-02,3.405439663761088837e-02,1.968889910268913426e-02,1.221395083235610711e-02,1.744035704503044899e-05
1.320042414164384059e-01,5.979827253994810521e-01,9.070891456740836079e-01,9.186036506591750417e-01,8.829280058004781440e-01,8.983418192103879152e-01,9.174515979927393428e-01,9.144942647770014643e-01,9.355161169629400142e-01,9.335330433452766474e-01,9.346221773396546917e-01,9.427678624330092516e-01,9.560351467170508100e-01,9.646507922519699241e-01,9.640942347299026327e-01,9.696721648122152981e-01,9.712450597663855323e-01,9.787307612570365078e-01,9.798644537434000323e-01,9.812853109783201688e-01,9.804680457884967781e-01,9.841121798532479481e-01,9.844667416278949368e-01,9.856545420690894233e-01,9.859429384406898089e-01,9.872833847360455994e-01,9.876321123746590880e-01,9.869621714468305163e-01,9.884672001467073033e-01,9.868267934345182901e-01,9.896074944005629481e-01,9.907772126660583378e-01,9.902993358299954085e-01,9.913896082101372187e-01,9.915247468050880641e-01,9.905380226388792453e-01,9.912494999751897407e-01,9.908043329509371722e-01,9.919846357435769812e-01,9.943712040537807662e-01,9.972413718594392851e-01,9.974765846345693410e-01,9.975217838348878763e-01,9.975165452690917256e-01,9.971496426344964581e-01,9.984436077826736033e-01,9.994708656367772281e-01,9.994788253266477795e-01,9.998579101552953485e-01,9.999999998667332690e-01
1.161977997243056615e+00,5.369605823426266689e-01,4.986273002315727010e-01,4.781379682007081966e-01,4.465637419990552415e-01,4.034643879981238412e-01,3.915234710332606283e-01,3.801223955362637574e-01,3.295780063327800602e-01,3.042791280987122704e-01,2.839881645326606807e-01,2.719698375892346531e-01,2.460965576698509183e-01,2.269705672793488893e-01,2.313949970543966450e-01,2.043766432475071504e-01,1.932252994442681115e-01,1.830936712971253655e-01,1.806054675536820919e-01,1.749367681667788610e-01,1.602547644005189453e-01,1.491493330756991920e-01,1.324816990365062230e-01,1.224602556349003862e-01,1.157732326393898503e-01,1.155324619702434857e-01,1.138589765504355589e-01,1.103328722987868549e-01,1.035578542498479943e-01,1.066668349562955725e-01,9.865546694073423772e-02,9.301058599594416720e-02,9.828720487972969488e-02,9.528295169468897763e-02,9.268094248030035731e-02,8.967518293748466540e-02,8.548135560474598438e-02,8.201538035805180926e-02,7.689519495959636075e-02,6.119891218721176113e-02,5.421536257983545354e-02,5.120180831740241828e-02,4.153695691191313516e-02,3.777614708469867466e-02,3.603966896294542865e-02,3.062403294552585795e-02,2.527654327508029042e-02,1.803863981151276191e-02,9.157497765468560619e-03,1.436672432677818904e-05
